ID,Exchange,RemoteName,CLLIcode,InventoryItem,Route,Size,NumDucts,SubDuct1,SubDuct2,SubDuct3,Length,ConduitType,ConduitClass,WONumber,PostingState,TaxDist,DatePlaced,DateRetired,Ducts,FCCCode,TaxID,Cost,InUse,Color,Trench,LegacyID,DrawName,Handle,Matched_Map,Matched_MapID,Matched_RecordID,CompanyCode,CompanyCodeID,WIRECENTER_Id,TaxDistrict,Name,WONum,Comment,FromJUNCTION_Id,ToJUNCTION_Id,CONDUIT,CONDUIT2,YEAR,TypeSuffix,SizeSuffix,ACADLayer,ACADBlock,ACADFileName
6737,BGGS,,,,L-9200,0.75,0.75,,,,164,UD,,,FPA,,,,,,,,,,,65823,M:\DTE\Baggs.dwg,2F2EA9,,,,DTE,,,,CDAR,,SPAN 164',64992,65458,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6738,BGGS,,,,L-1000,4,4,,,,82,UD,,,FPA,,,,,,,,,,,61380,M:\DTE\Baggs.dwg,2CDC21,,,,DTE,,,,MGOR,,SPAN 82 ?,21030,63779,,,,,,CONDUIT VACANT,_no_Value,BAGGS
6739,SAVR,,,,L-1040,11.25,I,,,,2112,,,,FPA,,,,,,,,,,,65442,M:\DTE\Baggs.dwg,2F6E0E,,,,DTE,,,,561N,,SPAN 2112',65349,65361,,,2015,,,CONDUIT VACANT,_no_Value,BAGGS
6740,BGGS,,,,L-9000,1.25,1.25,,,,122,UD,,,FPA,,,,,,,,,,,63942,M:\DTE\Baggs.dwg,2DF390,,,,DTE,,,,JBEN,,SPAN 122',64475,64476,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6741,BGGS,,,,L-3000,1.25,1.25,,,,140,UD,,,FPA,,,,,,,,,,,61774,M:\DTE\Baggs.dwg,2D3356,,,,DTE,,,,NRTH,,SPAN 140',63974,64006,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6742,SHLN,,,,L-722,1.25,1.25,,,,1324,UD,,,FPA,,,,,,,,,,,67669,M:\DTE\Baggs.dwg,328C7F,,,,DTE,,,,722,,SPAN 1324',60533,66219,,,2017,,,CONDUIT FILLED,_no_Value,BAGGS
6744,BGGS,,,,L-5600,0.75,0.75,,,,66,UD,,,FPA,,,,,,,,,,,66061,M:\DTE\Baggs.dwg,2F49C3,,,,DTE,,,,HMBD,,SPAN 66',64438,65495,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6745,BGGS,,,,L-5000,1.25,1.25,,,,196,UD,,,FPA,,,,,,,,,,,62744,M:\DTE\Baggs.dwg,2D9B1F,,,,DTE,,,,MGOR,,SPAN 196',64236,64237,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6746,SHLN,,,,L-70,0.75,0.75,,,,66,UD,,,FPA,,,,,,,,,,,67629,M:\DTE\Baggs.dwg,327363,,,,DTE,,,,70,,SPAN 66',66230,22564,,,2017,,,CONDUIT FILLED,_no_Value,BAGGS
6747,SAVR,,,,L-1000,11.25,I,,,,668,,,,FPA,,,,,,,,,,,65398,M:\DTE\Baggs.dwg,2F5427,,,,DTE,,,,561N,,SPAN 668',65352,65353,,,2015,,,CONDUIT VACANT,_no_Value,BAGGS
6748,BGGS,,,,L-1000,0.75,0.75,,,,154,UD,,,FPA,,,,,,,,,,,61345,M:\DTE\Baggs.dwg,2CDBD5,,,,DTE,,,,PLND,,SPAN 154',63762,63778,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6749,PNBT,,,,L-702,1.25,1.25,,,,192,UD,,,FPA,,,,,,,,,,,67460,M:\DTE\Baggs.dwg,3279F9,,,,DTE,,,,789,,SPAN 192',66207,66206,,,2017,,,CONDUIT VACANT,_no_Value,BAGGS
6750,BGGS,,,,L-5200,0.75,0.75,,,,312,UD,,,FPA,,,,,,,,,,,65684,M:\DTE\Baggs.dwg,2F459B,,,,DTE,,,,WHPW,,SPAN 312',64361,21770,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6751,BGGS,,,,L-9000,1.25,1.25,,,,190,UD,,,FPA,,,,,,,,,,,66217,M:\DTE\Baggs.dwg,316776,,,,DTE,,,,JBEN,,SPAN 190',64548,64549,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6752,BGGS,,,,L-5200,0.75,0.75,,,,146,UD,,,FPA,,,,,,,,,,,63188,M:\DTE\Baggs.dwg,2DB2C1,,,,DTE,,,,WHPW,,SPAN 146',64361,64364,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6753,SAVR,,,,L-1000,11.25,I,,,,5422,,,,FPA,,,,,,,,,,,65388,M:\DTE\Baggs.dwg,2F70C8,,,,DTE,,,,561N,,SPAN 5422',65350,65351,,,2015,,,CONDUIT VACANT,_no_Value,BAGGS
6754,PNBT,,,,L-702,1.25,1.25,,,,514,UD,,,FPA,,,,,,,,,,,67448,M:\DTE\Baggs.dwg,327869,,,,DTE,,,,789,,SPAN 514',66204,23661,,,2017,,,CONDUIT FILLED,_no_Value,BAGGS
6755,PNBT,,,,L-702,1.25,1.25,,,,192,UD,,,FPA,,,,,,,,,,,67462,M:\DTE\Baggs.dwg,3272DA,,,,DTE,,,,789,,SPAN 192',66207,66206,,,2017,,,CONDUIT VACANT,_no_Value,BAGGS
6756,BGGS,,,,L-9230,0.75,0.75,,,,28,UD,,,FPA,,,,,,,,,,,66024,M:\DTE\Baggs.dwg,2F3366,,,,DTE,,,,CDAR,,SPAN 28',65486,65496,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6757,BGGS,,,,L-7000,0.75,0.75,,,,166,UD,,,FPA,,,,,,,,,,,63775,M:\DTE\Baggs.dwg,2DE5EA,,,,DTE,,,,MLES,,SPAN 166',64504,64528,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6758,SAVR,,,,L-1020,0.75,I,,,,580,,,,FPA,,,,,,,,,,,65485,M:\DTE\Baggs.dwg,2F96F9,,,,DTE,,,,561N,,SPAN 580',65348,65381,,,2015,,,CONDUIT VACANT,_no_Value,BAGGS
6759,BGGS,,,,,11.25,I,,,,1078,,,,FPA,,,,,,,,,,,20934,M:\DTE\Baggs.dwg,125920,,,,DTE,2697,,CRB 105,789,80432,,,,,,,,,CONDUIT FILLED,_no_Value,BAGGS
6760,BGGS,,,,L-3030,0.75,0.75,,,,30,UD,,,FPA,,,,,,,,,,,62408,M:\DTE\Baggs.dwg,2D8994,,,,DTE,,,,OSBN,,SPAN 30',64151,64209,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6761,BGGS,,,,,11.25,I,,,,342,,,,FPA,,,,,,,,,,,20756,M:\DTE\Baggs.dwg,125800000,,,,DTE,2509,,CRB 105,BTLS,80134,,22529,22528,,,,,,CONDUIT FILLED,_no_Value,BAGGS
6762,PNBT,,,,L-702,1.25,1.25,,,,806,UD,,,FPA,,,,,,,,,,,67464,M:\DTE\Baggs.dwg,327867,,,,DTE,,,,789,,SPAN 806',66206,66204,,,2017,,,CONDUIT FILLED,_no_Value,BAGGS
6763,BGGS,,,,L-7000,1.25,1.25,,,,414,UD,,,FPA,,,,,,,,,,,63906,M:\DTE\Baggs.dwg,2DEE2F,,,,DTE,,,,MLES,,SPAN 414',23143,64542,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6764,BGGS,,,,L-9130,1.25,1.25,,,,182,UD,,,FPA,,,,,,,,,,,64711,M:\DTE\Baggs.dwg,2EB624,,,,DTE,,,,LCST,,SPAN 182',64961,64978,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6765,SHLN,,,,L-70,1.25,1.25,,,,1746,UD,,,FPA,,,,,,,,,,,67513,M:\DTE\Baggs.dwg,327FEA,,,,DTE,,,,70,,SPAN 1746',66213,66205,,,2017,,,CONDUIT VACANT,_no_Value,BAGGS
6766,SAVR,,,,L-1000,11.25,I,,,,5804,,,,FPA,,,,,,,,,,,65408,M:\DTE\Baggs.dwg,2F7567,,,,DTE,,,,561N,,SPAN 5804',65354,65355,,,2015,,,CONDUIT VACANT,_no_Value,BAGGS
6767,SAVR,,,,L-1000,11.25,I,,,,4248,,,,FPA,,,,,,,,,,,65374,M:\DTE\Baggs.dwg,2F5607,,,,DTE,,,,561N,,SPAN 4248',65348,65349,,,2015,,,CONDUIT VACANT,_no_Value,BAGGS
6768,BGGS,,,,L-9120,0.75,0.75,,,,48,UD,,,FPA,,,,,,,,,,,64676,M:\DTE\Baggs.dwg,2EAEDA,,,,DTE,,,,LASH,,SPAN 48',64960,64967,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6769,BGGS,,,,L-7000,1.25,1.25,,,,476,UD,,,FPA,,,,,,,,,,,63904,M:\DTE\Baggs.dwg,2DEDF2,,,,DTE,,,,MLES,,SPAN 476',23140,23143,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6770,SHLN,,,,L-70,1.25,1.25,,,,1426,UD,,,FPA,,,,,,,,,,,67609,M:\DTE\Baggs.dwg,327FFD,,,,DTE,,,,70,,SPAN 1426',66236,66234,,,2017,,,CONDUIT VACANT,_no_Value,BAGGS
6772,BGGS,,,,L-9000,0.75,0.75,,,,76,UD,,,FPA,,,,,,,,,,,66147,M:\DTE\Baggs.dwg,30E4DE,,,,DTE,,,,JBEN,,SPAN 76',64548,65527,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6773,BGGS,,,,,11.25,I,,,,168,,,,FPA,,,,,,,,,,,20943,M:\DTE\Baggs.dwg,140EA7,,,,DTE,2707,,CRB 150,789,80432,,,,,,,,,CONDUIT FILLED,_no_Value,BAGGS
6774,BGGS,,,,L-9130,0.75,0.75,,,,220,UD,,,FPA,,,,,,,,,,,64715,M:\DTE\Baggs.dwg,2EB639,,,,DTE,,,,LCST,,SPAN 220',64978,64980,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6775,BGGS,,,,L-5200,1.25,1.25,,,,372,UD,,,FPA,,,,,,,,,,,66194,M:\DTE\Baggs.dwg,315F18,,,,DTE,,,,HWRD,,SPAN 372',64361,64363,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6776,BGGS,,,,L-9000,1.25,1.25,,,,484,UD,,,FPA,,,,,,,,,,,66223,M:\DTE\Baggs.dwg,31676B,,,,DTE,,,,603,,SPAN 484',64569,64598,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6777,BGGS,,,,L-5000,1.25,1.25,,,,212,UD,,,FPA,,,,,,,,,,,62740,M:\DTE\Baggs.dwg,2D9730,,,,DTE,,,,MGOR,,SPAN 212',64230,64236,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6778,SAVR,,,,L-1080,0.75,I,,,,990,,,,FPA,,,,,,,,,,,65488,M:\DTE\Baggs.dwg,2F564F,,,,DTE,,,,561N,,SPAN 990',65358,21560,,,2015,,,CONDUIT VACANT,_no_Value,BAGGS
6779,SAVR,,,,L-1000,11.25,I,,,,4036,,,,FPA,,,,,,,,,,,65394,M:\DTE\Baggs.dwg,2F70BE,,,,DTE,,,,561N,,SPAN 4036',65351,65352,,,2015,,,CONDUIT VACANT,_no_Value,BAGGS
6781,BGGS,,,,,1,1PC,,,,80,UD,,,FPA,,,,,,,,,,,68337,M:\DTE\Baggs.dwg,331DC3,,,,DTE,,,,MLES,,,64565,20860,,,2018,,PC,CONDUIT FILLED,_no_Value,BAGGS
6782,BGGS,,,,L-1200,0.75,0.75,,,,176,UD,,,FPA,,,,,,,,,,,61450,M:\DTE\Baggs.dwg,2CF610,,,,DTE,,,,MLES,,SPAN 176',63808,63820,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6783,BGGS,,,,L-9200,1.25,1.25,,,,158,UD,,,FPA,,,,,,,,,,,65773,M:\DTE\Baggs.dwg,2F2C83,,,,DTE,,,,CDAR,,SPAN 158',64990,64991,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6786,BGGS,,,,L-9200,0.75,0.75,,,,68,UD,,,FPA,,,,,,,,,,,65843,M:\DTE\Baggs.dwg,306238,,,,DTE,,,,CDAR,,SPAN 68',64986,65474,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6787,BGGS,,,,L-9000,1.25,1.25,,,,130,UD,,,FPA,,,,,,,,,,,66215,M:\DTE\Baggs.dwg,3164B7,,,,DTE,,,,JBEN,,SPAN 130',64547,64548,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6788,BGGS,,,,L-3030,1.25,1.25,,,,148,UD,,,FPA,,,,,,,,,,,62407,M:\DTE\Baggs.dwg,2D8884,,,,DTE,,,,OSBN,,SPAN 148',64174,64188,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6789,BGGS,,,,L-9010,0.75,0.75,,,,66,UD,,,FPA,,,,,,,,,,,64125,M:\DTE\Baggs.dwg,2E0E0C,,,,DTE,,,,JBEN,,SPAN 66',64617,64621,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6793,BGGS,,,,L-9000,1.25,1.25,,,,318,UD,,,FPA,,,,,,,,,,,64090,M:\DTE\Baggs.dwg,2E06C0,,,,DTE,,,,603,,SPAN 318',64606,64611,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6794,BGGS,,,,L-5200,0.75,0.75,,,,82,UD,,,FPA,,,,,,,,,,,65703,M:\DTE\Baggs.dwg,2F49B0,,,,DTE,,,,WHPW,,SPAN 82',64391,65429,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6795,BGGS,,,,L-7000,0.75,0.75,,,,134,UD,,,FPA,,,,,,,,,,,63881,M:\DTE\Baggs.dwg,2DEAFC,,,,DTE,,,,MLES,,SPAN 134',64535,64537,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6796,SHLN,,,,L-70,1.25,1.25,,,,1002,UD,,,FPA,,,,,,,,,,,67505,M:\DTE\Baggs.dwg,327FE9,,,,DTE,,,,70,,SPAN 1002',66205,64316,,,2017,,,CONDUIT FILLED,_no_Value,BAGGS
6797,BGGS,,,,L-3030,1.25,1.25,,,,164,UD,,,FPA,,,,,,,,,,,62354,M:\DTE\Baggs.dwg,2D85EE,,,,DTE,,,,OSBN,,SPAN 164',64149,64151,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6799,SHLN,,,,L-70,1.25,1.25,,,,3212,UD,,,FPA,,,,,,,,,,,67618,M:\DTE\Baggs.dwg,327FFE,,,,DTE,,,,70,,SPAN 3212',66238,66236,,,2017,,,CONDUIT VACANT,_no_Value,BAGGS
6800,BGGS,,,,L-9200,1.25,1.25,,,,166,UD,,,FPA,,,,,,,,,,,65781,M:\DTE\Baggs.dwg,2EB81D,,,,DTE,,,,CDAR,,SPAN 166',64991,64989,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6801,SAVR,,,,L-1000,0.75,I,,,,498,,,,FPA,,,,,,,,,,,65479,M:\DTE\Baggs.dwg,2F9C2B,,,,DTE,,,,561N,,SPAN 498',65351,21488,,,2015,,,CONDUIT VACANT,_no_Value,BAGGS
6802,SAVR,,,,L-1000,11.25,I,,,,2466,,,,FPA,,,,,,,,,,,65420,M:\DTE\Baggs.dwg,2F736C,,,,DTE,,,,561N,,SPAN 2466',65356,65357,,,2015,,,CONDUIT VACANT,_no_Value,BAGGS
6803,SHLN,,,,L-70,1.25,1.25,,,,1426,UD,,,FPA,,,,,,,,,,,67607,M:\DTE\Baggs.dwg,327FFC,,,,DTE,,,,70,,SPAN 1426',66236,66234,,,2017,,,CONDUIT FILLED,_no_Value,BAGGS
6804,BGGS,,,,L-9230,1.25,1.25,,,,154,UD,,,FPA,,,,,,,,,,,65996,M:\DTE\Baggs.dwg,2F3121,,,,DTE,,,,CDAR,,SPAN 154',65487,65488,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6805,BGGS,,,,L-7000,1.25,1.25,,,,110,UD,,,FPA,,,,,,,,,,,63737,M:\DTE\Baggs.dwg,2DE53C,,,,DTE,,,,MLES,,SPAN 110',64506,64507,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6806,SHLN,,,,L-70,1.25,1.25,,,,1426,UD,,,FPA,,,,,,,,,,,67608,M:\DTE\Baggs.dwg,3272000000,,,,DTE,,,,70,,SPAN 1426',66236,66234,,,2017,,,CONDUIT VACANT,_no_Value,BAGGS
6807,BGGS,,,,L-9110,1.25,1.25,,,,138,UD,,,FPA,,,,,,,,,,,64577,M:\DTE\Baggs.dwg,2E8F0C,,,,DTE,,,,JBEN,,SPAN 138',64917,64918,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6808,BGGS,,,,L-9120,0.75,0.75,,,,64,UD,,,FPA,,,,,,,,,,,64687,M:\DTE\Baggs.dwg,2EB092,,,,DTE,,,,LASH,,SPAN 64',64962,64969,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6809,BGGS,,,,L-9000,1.25,1.25,,,,230,UD,,,FPA,,,,,,,,,,,66221,M:\DTE\Baggs.dwg,316770,,,,DTE,,,,JBEN,,SPAN 230',64560,64565,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6810,BGGS,,,,L-5000,0.75,0.75,,,,142,UD,,,FPA,,,,,,,,,,,65655,M:\DTE\Baggs.dwg,2F40ED,,,,DTE,,,,MGOR,,SPAN 142',64238,20960,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6811,BGGS,,,,L-7000,0.75,0.75,,,,106,UD,,,FPA,,,,,,,,,,,63853,M:\DTE\Baggs.dwg,2DE818,,,,DTE,,,,MLES,,SPAN 106',64506,64531,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6812,PNBT,,,,L-702,1.25,1.25,,,,308,UD,,,FPA,,,,,,,,,,,67477,M:\DTE\Baggs.dwg,3279AE,,,,DTE,,,,700,,SPAN 308',66103,21019,,,2017,,,CONDUIT VACANT,_no_Value,BAGGS
6813,SHLN,,,,L-70,1.25,1.25,,,,546,UD,,,FPA,,,,,,,,,,,67533,M:\DTE\Baggs.dwg,32720000,,,,DTE,,,,70,,SPAN 546',66217,66218,,,2017,,,CONDUIT FILLED,_no_Value,BAGGS
6814,BGGS,,,,L-9120,0.75,0.75,,,,68,UD,,,FPA,,,,,,,,,,,64667,M:\DTE\Baggs.dwg,2EAED5,,,,DTE,,,,LASH,,SPAN 68',64960,64966,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6815,BGGS,,,,L-1000,0.75,0.75,,,,144,UD,,,FPA,,,,,,,,,,,61347,M:\DTE\Baggs.dwg,2CDBD7,,,,DTE,,,,PLND,,SPAN 144',63762,63787,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6816,BGGS,,,,L-9230,1.25,1.25,,,,122,UD,,,FPA,,,,,,,,,,,65984,M:\DTE\Baggs.dwg,2F3186,,,,DTE,,,,CDAR,,SPAN 122',65484,65485,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6818,BGGS,,,,L-3020,1.25,1.25,,,,372,UD,,,FPA,,,,,,,,,,,62178,M:\DTE\Baggs.dwg,2D72EB,,,,DTE,,,,MKER,,SPAN 372',64109,64131,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6819,BGGS,,,,L-3000,1.25,1.25,,,,200,UD,,,FPA,,,,,,,,,,,66186,M:\DTE\Baggs.dwg,314BBA,,,,DTE,,,,PLND,,SPAN 200',63751,63842,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6820,BGGS,,,,L-3000,1.25,1.25,,,,262,UD,,,FPA,,,,,,,,,,,61700,M:\DTE\Baggs.dwg,2D1A0B,,,,DTE,,,,NRTH,,SPAN 262',63931,63934,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6821,BGGS,,,,L-7020,1.25,1.25,,,,582,UD,,,FPA,,,,,,,,,,,63932,M:\DTE\Baggs.dwg,2DF14A,,,,DTE,,,,MLES,,SPAN 582',64543,64545,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6822,BGGS,,,,L-9110,0.75,0.75,,,,176,UD,,,FPA,,,,,,,,,,,64536,M:\DTE\Baggs.dwg,2E9396,,,,DTE,,,,JBEN,,SPAN 176',64915,64927,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6823,BGGS,,,,L-7000,0.75,0.75,,,,84,UD,,,FPA,,,,,,,,,,,63703,M:\DTE\Baggs.dwg,2DE1E8,,,,DTE,,,,MLES,,SPAN 84',64497,64503,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6824,SHLN,,,,L-70,1.25,1.25,,,,574,UD,,,FPA,,,,,,,,,,,67573,M:\DTE\Baggs.dwg,327FF5,,,,DTE,,,,70,,SPAN 574',66228,66226,,,2017,,,CONDUIT VACANT,_no_Value,BAGGS
6825,SHLN,,,,L-70,0.75,0.75,,,,118,UD,,,FPA,,,,,,,,,,,67630,M:\DTE\Baggs.dwg,327364,,,,DTE,,,,70,,SPAN 118',66232,21155,,,2017,,,CONDUIT FILLED,_no_Value,BAGGS
6826,BGGS,,,,L-3050,1.25,1.25,,,,180,UD,,,FPA,,,,,,,,,,,62693,M:\DTE\Baggs.dwg,2D94CD,,,,DTE,,,,RVVW,,SPAN 180',64224,64225,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6827,SHLN,,,,L-70,1.25,1.25,,,,330,UD,,,FPA,,,,,,,,,,,67580,M:\DTE\Baggs.dwg,327FF6,,,,DTE,,,,70,,SPAN 330',66230,66228,,,2017,,,CONDUIT FILLED,_no_Value,BAGGS
6829,BGGS,,,,L-3000,1.25,1.25,,,,428,UD,,,FPA,,,,,,,,,,,61840,M:\DTE\Baggs.dwg,2D4C81,,,,DTE,,,,NRTH,,SPAN 428',64029,64038,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6830,BGGS,,,,L-7000,0.75,0.75,,,,136,UD,,,FPA,,,,,,,,,,,66081,M:\DTE\Baggs.dwg,2F499E,,,,DTE,,,,MLES,,SPAN 136,64535,65116,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6831,SHLN,,,,L-722,1.25,1.25,,,,762,UD,,,FPA,,,,,,,,,,,67696,M:\DTE\Baggs.dwg,3272DC,,,,DTE,,,,722,,SPAN 762',66214,66223,,,2017,,,CONDUIT FILLED,_no_Value,BAGGS
6832,BGGS,,,,L-9000,1.25,1.25,,,,194,UD,,,FPA,,,,,,,,,,,63945,M:\DTE\Baggs.dwg,2DF40A,,,,DTE,,,,JBEN,,SPAN 194',64476,64547,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6833,SHLN,,,,L-722,1.25,1.25,,,,1838,UD,,,FPA,,,,,,,,,,,67721,M:\DTE\Baggs.dwg,327358,,,,DTE,,,,722,,SPAN 1838',66227,66229,,,2017,,,CONDUIT VACANT,_no_Value,BAGGS
6834,BGGS,,,,L-9120,0.75,0.75,,,,52,UD,,,FPA,,,,,,,,,,,64671,M:\DTE\Baggs.dwg,2EAECC,,,,DTE,,,,LASH,,SPAN 52',64960,64965,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6835,SHLN,,,,L-70,0.75,0.75,,,,94,UD,,,FPA,,,,,,,,,,,67632,M:\DTE\Baggs.dwg,32736D,,,,DTE,,,,70,,SPAN 94',66236,21159,,,2017,,,CONDUIT FILLED,_no_Value,BAGGS
6836,BGGS,,,,L-3000,1.25,1.25,,,,194,UD,,,FPA,,,,,,,,,,,61790,M:\DTE\Baggs.dwg,2D3F24,,,,DTE,,,,2ND,,SPAN 194',64006,64013,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6837,BGGS,,,,L-5210,0.75,0.75,,,,104,UD,,,FPA,,,,,,,,,,,63372,M:\DTE\Baggs.dwg,2DC417,,,,DTE,,,,HMBD,,SPAN 104',64409,64430,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6838,BGGS,,,,L-9000,1.25,1.25,,,,268,UD,,,FPA,,,,,,,,,,,64045,M:\DTE\Baggs.dwg,2E00FE,,,,DTE,,,,603,,SPAN 268',64598,64600,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6839,BGGS,,,,L-9230,0.75,0.75,,,,68,UD,,,FPA,,,,,,,,,,,66028,M:\DTE\Baggs.dwg,2F4927,,,,DTE,,,,CDAR,,SPAN 68',65486,65497,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6840,BGGS,,,,L-9230,0.75,0.75,,,,56,UD,,,FPA,,,,,,,,,,,66008,M:\DTE\Baggs.dwg,2F492C,,,,DTE,,,,CDAR,,SPAN 56',65485,65491,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6842,BGGS,,,,L-5210,0.75,0.75,,,,110,UD,,,FPA,,,,,,,,,,,65712,M:\DTE\Baggs.dwg,2F49C1,,,,DTE,,,,HMBD,,SPAN 110',64409,20915,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6843,SHLN,,,,L-722,1.25,1.25,,,,530,UD,,,FPA,,,,,,,,,,,67689,M:\DTE\Baggs.dwg,328CDF,,,,DTE,,,,722,,SPAN 530',66214,66222,,,2017,,,CONDUIT VACANT,_no_Value,BAGGS
6844,BGGS,,,,L-9120,1.25,1.25,,,,136,UD,,,FPA,,,,,,,,,,,64643,M:\DTE\Baggs.dwg,2EA95D,,,,DTE,,,,LASH,,SPAN 136',64959,64960,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6845,SHLN,,,,L-70,0.75,0.75,,,,92,UD,,,FPA,,,,,,,,,,,67631,M:\DTE\Baggs.dwg,327365,,,,DTE,,,,70,,SPAN 92',66234,21156,,,2017,,,CONDUIT FILLED,_no_Value,BAGGS
6846,BGGS,,,,L-3010,0.75,0.75,,,,38,UD,,,FPA,,,,,,,,,,,62072,M:\DTE\Baggs.dwg,2D586F,,,,DTE,,,,NRTH,,SPAN 38',64048,64108,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6847,BGGS,,,,L-5000,1.25,1.25,,,,1292,UD,,,FPA,,,,,,,,,,,62795,M:\DTE\Baggs.dwg,2DA6DA,,,,DTE,,,,HWRD,,SPAN 1292',64236,64250,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6848,BGGS,,,,L-3040,0.75,0.75,,,,24,UD,,,FPA,,,,,,,,,,,65619,M:\DTE\Baggs.dwg,2F49A2,,,,DTE,,,,BSKN,,SPAN 24',64215,65416,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6849,BGGS,,,,L-5000,0.75,0.75,,,,150,UD,,,FPA,,,,,,,,,,,63065,M:\DTE\Baggs.dwg,2DAE38,,,,DTE,,,,HWRD,,SPAN 150',64327,64328,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6850,BGGS,,,,L-5000,1.25,1.25,,,,212,UD,,,FPA,,,,,,,,,,,66190,M:\DTE\Baggs.dwg,315696,,,,DTE,,,,MGOR,,SPAN 212',64230,64236,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6851,DADH,,,,,11,10MCW,,,,528,,,,FPA,,,,,,,,,,,21690,M:\DTE\Baggs.dwg,140B38,,,,DTE,3476,,CRB 102,789,91131,,,,,,,,,CONDUIT VACANT,_no_Value,BAGGS
6852,BGGS,,,,L-9200,0.75,0.75,,,,106,UD,,,FPA,,,,,,,,,,,65859,M:\DTE\Baggs.dwg,2F2EB1,,,,DTE,,,,CDAR,,SPAN 106',64985,65463,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
6854,BGGS,,,,L-9200,0.75,0.75,,,,164,UD,,,FPA,,,,,,,,,,,65819,M:\DTE\Baggs.dwg,2F2EAA,,,,DTE,,,,CDAR,,SPAN 164',64992,65457,,,2015,,,CONDUIT FILLED,_no_Value,BAGGS
